Width;Height;Roi.X1;Roy.Y1;Roi.X2;Roi.Y2;ClassId;Path
125;125;0;0;125;125;5;Train/5/00005_00012_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00012_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00012_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00012_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00013_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00013_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00013_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00013_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00013_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00013_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00013_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00014_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00014_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00014_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00014_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00014_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00014_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00014_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00015_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00015_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00015_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00015_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00015_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00015_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00015_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00016_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00016_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00016_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00016_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00016_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00016_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00016_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00017_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00017_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00017_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00017_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00017_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00017_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00017_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00018_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00018_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00018_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00018_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00018_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00018_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00018_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00019_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00019_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00019_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00019_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00019_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00019_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00019_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00020_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00020_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00020_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00020_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00020_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00020_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00020_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00021_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00021_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00021_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00021_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00021_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00021_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00021_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00022_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00022_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00022_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00022_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00022_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00022_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00022_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00023_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00023_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00023_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00023_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00023_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00023_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00023_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00024_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00024_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00024_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00024_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00024_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00024_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00024_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00025_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00025_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00025_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00025_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00025_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00025_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00025_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00026_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00026_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00026_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00026_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00026_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00026_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00026_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00027_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00027_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00027_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00027_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00027_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00027_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00027_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00028_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00028_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00028_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00028_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00028_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00028_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00028_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00029_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00029_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00029_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00029_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00029_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00029_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00029_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00030_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00030_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00030_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00030_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00030_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00030_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00030_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00031_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00031_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00031_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00031_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00031_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00031_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00031_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00032_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00032_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00032_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00032_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00032_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00032_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00032_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00033_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00033_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00033_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00033_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00033_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00033_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00033_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00034_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00034_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00034_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00034_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00034_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00034_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00034_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00035_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00035_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00035_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00035_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00035_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00035_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00035_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00036_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00036_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00036_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00036_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00036_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00036_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00036_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00037_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00037_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00037_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00037_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00037_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00037_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00037_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00038_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00038_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00038_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00038_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00038_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00038_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00038_00006.jpg
50;50;0;0;50;50;5;Train/5/00005_00039_00000.jpg
75;75;0;0;75;75;5;Train/5/00005_00039_00001.jpg
100;100;0;0;100;100;5;Train/5/00005_00039_00002.jpg
125;125;0;0;125;125;5;Train/5/00005_00039_00003.jpg
150;150;0;0;150;150;5;Train/5/00005_00039_00004.jpg
175;175;0;0;175;175;5;Train/5/00005_00039_00005.jpg
200;200;0;0;200;200;5;Train/5/00005_00039_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00000_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00000_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00000_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00000_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00000_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00000_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00000_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00001_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00001_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00001_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00001_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00001_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00001_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00001_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00002_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00002_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00002_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00002_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00002_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00002_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00002_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00003_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00003_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00003_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00003_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00003_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00003_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00003_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00004_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00004_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00004_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00004_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00004_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00004_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00004_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00005_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00005_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00005_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00005_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00005_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00005_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00005_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00006_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00006_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00006_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00006_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00006_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00006_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00006_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00007_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00007_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00007_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00007_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00007_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00007_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00007_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00008_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00008_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00008_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00008_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00008_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00008_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00008_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00009_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00009_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00009_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00009_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00009_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00009_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00009_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00010_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00010_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00010_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00010_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00010_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00010_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00010_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00011_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00011_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00011_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00011_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00011_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00011_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00011_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00012_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00012_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00012_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00012_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00012_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00012_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00012_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00013_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00013_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00013_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00013_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00013_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00013_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00013_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00014_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00014_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00014_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00014_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00014_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00014_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00014_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00015_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00015_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00015_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00015_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00015_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00015_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00015_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00016_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00016_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00016_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00016_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00016_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00016_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00016_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00017_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00017_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00017_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00017_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00017_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00017_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00017_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00018_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00018_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00018_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00018_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00018_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00018_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00018_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00019_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00019_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00019_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00019_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00019_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00019_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00019_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00020_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00020_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00020_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00020_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00020_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00020_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00020_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00021_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00021_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00021_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00021_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00021_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00021_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00021_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00022_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00022_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00022_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00022_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00022_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00022_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00022_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00023_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00023_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00023_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00023_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00023_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00023_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00023_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00024_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00024_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00024_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00024_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00024_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00024_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00024_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00025_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00025_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00025_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00025_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00025_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00025_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00025_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00026_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00026_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00026_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00026_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00026_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00026_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00026_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00027_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00027_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00027_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00027_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00027_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00027_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00027_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00028_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00028_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00028_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00028_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00028_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00028_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00028_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00029_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00029_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00029_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00029_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00029_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00029_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00029_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00030_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00030_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00030_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00030_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00030_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00030_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00030_00006.jpg
50;50;0;0;50;50;6;Train/6/00006_00031_00000.jpg
75;75;0;0;75;75;6;Train/6/00006_00031_00001.jpg
100;100;0;0;100;100;6;Train/6/00006_00031_00002.jpg
125;125;0;0;125;125;6;Train/6/00006_00031_00003.jpg
150;150;0;0;150;150;6;Train/6/00006_00031_00004.jpg
175;175;0;0;175;175;6;Train/6/00006_00031_00005.jpg
200;200;0;0;200;200;6;Train/6/00006_00031_00006.jpg
50;50;0;0;50;50;7;Train/7/00007_00000_00000.jpg
75;75;0;0;75;75;7;Train/7/00007_00000_00001.jpg
100;100;0;0;100;100;7;Train/7/00007_00000_00002.jpg
125;125;0;0;125;125;7;Train/7/00007_00000_00003.jpg
150;150;0;0;150;150;7;Train/7/00007_00000_00004.jpg
175;175;0;0;175;175;7;Train/7/00007_00000_00005.jpg
200;200;0;0;200;200;7;Train/7/00007_00000_00006.jpg
50;50;0;0;50;50;7;Train/7/00007_00001_00000.jpg
75;75;0;0;75;75;7;Train/7/00007_00001_00001.jpg
100;100;0;0;100;100;7;Train/7/00007_00001_00002.jpg
125;125;0;0;125;125;7;Train/7/00007_00001_00003.jpg
150;150;0;0;150;150;7;Train/7/00007_00001_00004.jpg
175;175;0;0;175;175;7;Train/7/00007_00001_00005.jpg
200;200;0;0;200;200;7;Train/7/00007_00001_00006.jpg
50;50;0;0;50;50;7;Train/7/00007_00002_00000.jpg
75;75;0;0;75;75;7;Train/7/00007_00002_00001.jpg
100;100;0;0;100;100;7;Train/7/00007_00002_00002.jpg
125;125;0;0;125;125;7;Train/7/00007_00002_00003.jpg
150;150;0;0;150;150;7;Train/7/00007_00002_00004.jpg
